Character,Hex,Type,Name,Braille
𒋱,122F1,letter,CUNEIFORM SIGN TAB OVER TAB NI OVER NI DISH OVER DISH,⠞⠁⠃⠌⠞⠁⠃ ⠝⠊⠌⠝⠊ ⠙⠊⠩⠌⠙⠊⠩
𒋲,122F2,letter,CUNEIFORM SIGN TAB SQUARED,⠞⠁⠃⠘⠸
𒋳,122F3,letter,CUNEIFORM SIGN TAG,⠞⠁⠛
𒋴,122F4,letter,CUNEIFORM SIGN TAG TIMES BI,⠞⠁⠛⠡⠃⠊
𒋵,122F5,letter,CUNEIFORM SIGN TAG TIMES GUD,⠞⠁⠛⠡⠛⠥⠙
𒋶,122F6,letter,CUNEIFORM SIGN TAG TIMES SHE,⠞⠁⠛⠡⠩⠑
𒋷,122F7,letter,CUNEIFORM SIGN TAG TIMES SHU,⠞⠁⠛⠡⠩⠥
𒋸,122F8,letter,CUNEIFORM SIGN TAG TIMES TUG2,⠞⠁⠛⠡⠞⠥⠛
𒋹,122F9,letter,CUNEIFORM SIGN TAG TIMES UD,⠞⠁⠛⠡⠥⠙
𒋺,122FA,letter,CUNEIFORM SIGN TAK4,⠞⠁⠅⠲
𒋻,122FB,letter,CUNEIFORM SIGN TAR,⠞⠜
𒋼,122FC,letter,CUNEIFORM SIGN TE,⠞⠑
𒋽,122FD,letter,CUNEIFORM SIGN TE GUNU,⠞⠑ ⠛⠥⠝⠥
𒋾,122FE,letter,CUNEIFORM SIGN TI,⠞⠊
𒋿,122FF,letter,CUNEIFORM SIGN TI TENU,⠞⠊ ⠞⠑⠝⠥
𒌀,12300,letter,CUNEIFORM SIGN TIL,⠞⠊⠇
𒌁,12301,letter,CUNEIFORM SIGN TIR,⠞⠊⠗
𒌂,12302,letter,CUNEIFORM SIGN TIR TIMES TAK4,⠞⠊⠗⠡⠞⠁⠅⠲
𒌃,12303,letter,CUNEIFORM SIGN TIR OVER TIR,⠞⠊⠗⠌⠞⠊⠗
𒌄,12304,letter,CUNEIFORM SIGN TIR OVER TIR GAD OVER GAD GAR OVER GAR,⠞⠊⠗⠌⠞⠊⠗ ⠛⠁⠙⠌⠛⠁⠙ ⠛⠜⠌⠛⠜
𒌅,12305,letter,CUNEIFORM SIGN TU,⠞⠥
𒌆,12306,letter,CUNEIFORM SIGN TUG2,⠞⠥⠛
𒌇,12307,letter,CUNEIFORM SIGN TUK,⠞⠥⠅
𒌈,12308,letter,CUNEIFORM SIGN TUM,⠞⠥⠍
𒌉,12309,letter,CUNEIFORM SIGN TUR,⠞⠥⠗
𒌊,1230A,letter,CUNEIFORM SIGN TUR OVER TUR ZA OVER ZA,⠞⠥⠗⠌⠞⠥⠗ ⠵⠁⠌⠵⠁
𒌋,1230B,letter,CUNEIFORM SIGN U,⠥
𒌌,1230C,letter,CUNEIFORM SIGN U GUD,⠥ ⠛⠥⠙
𒌍,1230D,letter,CUNEIFORM SIGN U U U,⠥ ⠥ ⠥
𒌎,1230E,letter,CUNEIFORM SIGN U OVER U PA OVER PA GAR OVER GAR,⠥⠌⠥ ⠏⠁⠌⠏⠁ ⠛⠜⠌⠛⠜
𒌏,1230F,letter,CUNEIFORM SIGN U OVER U SUR OVER SUR,⠥⠌⠥ ⠎⠥⠗⠌⠎⠥⠗
𒌐,12310,letter,CUNEIFORM SIGN U OVER U U REVERSED OVER U REVERSED,⠥⠌⠥ ⠥⠯⠇⠞⠰⠌⠥⠯⠇⠞⠰
𒌑,12311,letter,CUNEIFORM SIGN U2,⠥
𒌒,12312,letter,CUNEIFORM SIGN UB,⠥⠃
𒌓,12313,letter,CUNEIFORM SIGN UD,⠥⠙
𒌔,12314,letter,CUNEIFORM SIGN UD KUSHU2,⠥⠙ ⠅⠥⠩⠥
𒌕,12315,letter,CUNEIFORM SIGN UD TIMES BAD,⠥⠙⠡⠃⠁⠙
𒌖,12316,letter,CUNEIFORM SIGN UD TIMES MI,⠥⠙⠡⠍⠊
𒌗,12317,letter,CUNEIFORM SIGN UD TIMES U PLUS U PLUS U,⠥⠙⠡⠥⠬⠥⠬⠥
𒌘,12318,letter,CUNEIFORM SIGN UD TIMES U PLUS U PLUS U GUNU,⠥⠙⠡⠥⠬⠥⠬⠥ ⠛⠥⠝⠥
𒌙,12319,letter,CUNEIFORM SIGN UD GUNU,⠥⠙ ⠛⠥⠝⠥
𒌚,1231A,letter,CUNEIFORM SIGN UD SHESHIG,⠥⠙ ⠩⠑⠩⠊⠛
𒌛,1231B,letter,CUNEIFORM SIGN UD SHESHIG TIMES BAD,⠥⠙ ⠩⠑⠩⠊⠛⠡⠃⠁⠙
𒌜,1231C,letter,CUNEIFORM SIGN UDUG,⠥⠙⠥⠛
𒌝,1231D,letter,CUNEIFORM SIGN UM,⠥⠍
𒌞,1231E,letter,CUNEIFORM SIGN UM TIMES LAGAB,⠥⠍⠡⠇⠁⠛⠁⠃
𒌟,1231F,letter,CUNEIFORM SIGN UM TIMES ME PLUS DA,⠥⠍⠡⠍⠑⠬⠙⠁
𒌠,12320,letter,CUNEIFORM SIGN UM TIMES SHA3,⠥⠍⠡⠩⠁⠒
𒌡,12321,letter,CUNEIFORM SIGN UM TIMES U,⠥⠍⠡⠥
𒌢,12322,letter,CUNEIFORM SIGN UMBIN,⠥⠍⠃⠊⠝
𒌣,12323,letter,CUNEIFORM SIGN UMUM,⠥⠍⠥⠍
𒌤,12324,letter,CUNEIFORM SIGN UMUM TIMES KASKAL,⠥⠍⠥⠍⠡⠅⠁⠎⠅⠁⠇
𒌥,12325,letter,CUNEIFORM SIGN UMUM TIMES PA,⠥⠍⠥⠍⠡⠏⠁
𒌦,12326,letter,CUNEIFORM SIGN UN,⠥⠝
𒌧,12327,letter,CUNEIFORM SIGN UN GUNU,⠥⠝ ⠛⠥⠝⠥
𒌨,12328,letter,CUNEIFORM SIGN UR,⠥⠗
𒌩,12329,letter,CUNEIFORM SIGN UR CROSSING UR,⠥⠗⠯⠥⠗
𒌪,1232A,letter,CUNEIFORM SIGN UR SHESHIG,⠥⠗ ⠩⠑⠩⠊⠛
𒌫,1232B,letter,CUNEIFORM SIGN UR2,⠥⠗
𒌬,1232C,letter,CUNEIFORM SIGN UR2 TIMES A PLUS HA,⠥⠗⠡⠁⠬⠓⠁
𒌭,1232D,letter,CUNEIFORM SIGN UR2 TIMES A PLUS NA,⠥⠗⠡⠁⠬⠝⠁
𒌮,1232E,letter,CUNEIFORM SIGN UR2 TIMES AL,⠥⠗⠡⠁⠇
𒌯,1232F,letter,CUNEIFORM SIGN UR2 TIMES HA,⠥⠗⠡⠓⠁
𒌰,12330,letter,CUNEIFORM SIGN UR2 TIMES NUN,⠥⠗⠡⠝⠥⠝
𒌱,12331,letter,CUNEIFORM SIGN UR2 TIMES U2,⠥⠗⠡⠥
𒌲,12332,letter,CUNEIFORM SIGN UR2 TIMES U2 PLUS ASH,⠥⠗⠡⠥⠬⠁⠩
𒌳,12333,letter,CUNEIFORM SIGN UR2 TIMES U2 PLUS BI,⠥⠗⠡⠥⠬⠃⠊
𒌴,12334,letter,CUNEIFORM SIGN UR4,⠥⠗⠲
𒌵,12335,letter,CUNEIFORM SIGN URI,⠥⠗⠊
𒌶,12336,letter,CUNEIFORM SIGN URI3,⠥⠗⠊⠒
𒌷,12337,letter,CUNEIFORM SIGN URU,⠥⠗⠥
𒌸,12338,letter,CUNEIFORM SIGN URU TIMES A,⠥⠗⠥⠡⠁
𒌹,12339,letter,CUNEIFORM SIGN URU TIMES ASHGAB,⠥⠗⠥⠡⠁⠩⠛⠁⠃
𒌺,1233A,letter,CUNEIFORM SIGN URU TIMES BAR,⠥⠗⠥⠡⠃⠜
𒌻,1233B,letter,CUNEIFORM SIGN URU TIMES DUN,⠥⠗⠥⠡⠙⠥⠝
𒌼,1233C,letter,CUNEIFORM SIGN URU TIMES GA,⠥⠗⠥⠡⠛⠁
𒌽,1233D,letter,CUNEIFORM SIGN URU TIMES GAL,⠥⠗⠥⠡⠛⠁⠇
𒌾,1233E,letter,CUNEIFORM SIGN URU TIMES GAN2 TENU,⠥⠗⠥⠡⠛⠁⠝ ⠞⠑⠝⠥
𒌿,1233F,letter,CUNEIFORM SIGN URU TIMES GAR,⠥⠗⠥⠡⠛⠜
𒍀,12340,letter,CUNEIFORM SIGN URU TIMES GU,⠥⠗⠥⠡⠛⠥
𒍁,12341,letter,CUNEIFORM SIGN URU TIMES HA,⠥⠗⠥⠡⠓⠁
𒍂,12342,letter,CUNEIFORM SIGN URU TIMES IGI,⠥⠗⠥⠡⠊⠛⠊
𒍃,12343,letter,CUNEIFORM SIGN URU TIMES IM,⠥⠗⠥⠡⠊⠍
𒍄,12344,letter,CUNEIFORM SIGN URU TIMES ISH,⠥⠗⠥⠡⠊⠩
𒍅,12345,letter,CUNEIFORM SIGN URU TIMES KI,⠥⠗⠥⠡⠅⠊
𒍆,12346,letter,CUNEIFORM SIGN URU TIMES LUM,⠥⠗⠥⠡⠇⠥⠍
𒍇,12347,letter,CUNEIFORM SIGN URU TIMES MIN,⠥⠗⠥⠡⠍⠊⠝
𒍈,12348,letter,CUNEIFORM SIGN URU TIMES PA,⠥⠗⠥⠡⠏⠁
𒍉,12349,letter,CUNEIFORM SIGN URU TIMES SHE,⠥⠗⠥⠡⠩⠑
𒍊,1234A,letter,CUNEIFORM SIGN URU TIMES SIG4,⠥⠗⠥⠡⠎⠊⠛⠲
𒍋,1234B,letter,CUNEIFORM SIGN URU TIMES TU,⠥⠗⠥⠡⠞⠥
𒍌,1234C,letter,CUNEIFORM SIGN URU TIMES U PLUS GUD,⠥⠗⠥⠡⠥⠬⠛⠥⠙
𒍍,1234D,letter,CUNEIFORM SIGN URU TIMES UD,⠥⠗⠥⠡⠥⠙
𒍎,1234E,letter,CUNEIFORM SIGN URU TIMES URUDA,⠥⠗⠥⠡⠥⠗⠥⠙⠁
𒍏,1234F,letter,CUNEIFORM SIGN URUDA,⠥⠗⠥⠙⠁
𒍐,12350,letter,CUNEIFORM SIGN URUDA TIMES U,⠥⠗⠥⠙⠁⠡⠥
𒍑,12351,letter,CUNEIFORM SIGN USH,⠥⠩
𒍒,12352,letter,CUNEIFORM SIGN USH TIMES A,⠥⠩⠡⠁
𒍓,12353,letter,CUNEIFORM SIGN USH TIMES KU,⠥⠩⠡⠅⠥
𒍔,12354,letter,CUNEIFORM SIGN USH TIMES KUR,⠥⠩⠡⠅⠥⠗
𒍕,12355,letter,CUNEIFORM SIGN USH TIMES TAK4,⠥⠩⠡⠞⠁⠅⠲
𒍖,12356,letter,CUNEIFORM SIGN USHX,⠥⠩⠭
𒍗,12357,letter,CUNEIFORM SIGN USH2,⠥⠩
𒍘,12358,letter,CUNEIFORM SIGN USHUMX,⠥⠩⠥⠍⠭
𒍙,12359,letter,CUNEIFORM SIGN UTUKI,⠥⠞⠥⠅⠊
𒍚,1235A,letter,CUNEIFORM SIGN UZ3,⠥⠵⠒
𒍛,1235B,letter,CUNEIFORM SIGN UZ3 TIMES KASKAL,⠥⠵⠒⠡⠅⠁⠎⠅⠁⠇
𒍜,1235C,letter,CUNEIFORM SIGN UZU,⠥⠵⠥
𒍝,1235D,letter,CUNEIFORM SIGN ZA,⠵⠁
𒍞,1235E,letter,CUNEIFORM SIGN ZA TENU,⠵⠁ ⠞⠑⠝⠥
𒍟,1235F,letter,CUNEIFORM SIGN ZA SQUARED TIMES KUR,⠵⠁⠘⠸⠡⠅⠥⠗
𒍠,12360,letter,CUNEIFORM SIGN ZAG,⠵⠁⠛
𒍡,12361,letter,CUNEIFORM SIGN ZAMX,⠵⠁⠍⠭
𒍢,12362,letter,CUNEIFORM SIGN ZE2,⠵⠑
𒍣,12363,letter,CUNEIFORM SIGN ZI,⠵⠊
𒍤,12364,letter,CUNEIFORM SIGN ZI OVER ZI,⠵⠊⠌⠵⠊
𒍥,12365,letter,CUNEIFORM SIGN ZI3,⠵⠊⠒
𒍦,12366,letter,CUNEIFORM SIGN ZIB,⠵⠊⠃
𒍧,12367,letter,CUNEIFORM SIGN ZIB KABA TENU,⠵⠊⠃ ⠅⠁⠃⠁ ⠞⠑⠝⠥
𒍨,12368,letter,CUNEIFORM SIGN ZIG,⠵⠊⠛
𒍩,12369,letter,CUNEIFORM SIGN ZIZ2,⠵⠊⠵
𒍪,1236A,letter,CUNEIFORM SIGN ZU,⠵⠥
𒍫,1236B,letter,CUNEIFORM SIGN ZU5,⠵⠥⠢
𒍬,1236C,letter,CUNEIFORM SIGN ZU5 TIMES A,⠵⠥⠢⠡⠁
𒍭,1236D,letter,CUNEIFORM SIGN ZUBUR,⠵⠥⠃⠥⠗
𒍮,1236E,letter,CUNEIFORM SIGN ZUM,⠵⠥⠍
𒍯,1236F,letter,CUNEIFORM SIGN KAP ELAMITE,⠅⠁⠏ ⠑⠇⠁⠍⠊⠞⠑
𒍰,12370,letter,CUNEIFORM SIGN AB TIMES NUN,⠁⠃⠡⠝⠥⠝
𒍱,12371,letter,CUNEIFORM SIGN AB2 TIMES A,⠁⠃⠡⠁
𒍲,12372,letter,CUNEIFORM SIGN AMAR TIMES KUG,⠁⠍⠜⠡⠅⠥⠛
𒍳,12373,letter,CUNEIFORM SIGN DAG KISIM5 TIMES U2 PLUS MASH,⠙⠁⠛ ⠅⠊⠎⠊⠍⠢⠡⠥⠬⠍⠁⠩
𒍴,12374,letter,CUNEIFORM SIGN DAG3,⠙⠁⠛⠒
𒍵,12375,letter,CUNEIFORM SIGN DISH PLUS SHU,⠙⠊⠩⠬⠩⠥
𒍶,12376,letter,CUNEIFORM SIGN DUB TIMES SHE,⠙⠥⠃⠡⠩⠑
𒍷,12377,letter,CUNEIFORM SIGN EZEN TIMES GUD,⠑⠵⠑⠝⠡⠛⠥⠙
𒍸,12378,letter,CUNEIFORM SIGN EZEN TIMES SHE,⠑⠵⠑⠝⠡⠩⠑
𒍹,12379,letter,CUNEIFORM SIGN GA2 TIMES AN PLUS KAK PLUS A,⠛⠁⠡⠁⠝⠬⠅⠁⠅⠬⠁
𒍺,1237A,letter,CUNEIFORM SIGN GA2 TIMES ASH2,⠛⠁⠡⠁⠩
𒍻,1237B,letter,CUNEIFORM SIGN GE22,⠛⠑
𒍼,1237C,letter,CUNEIFORM SIGN GIG,⠛⠊⠛
𒍽,1237D,letter,CUNEIFORM SIGN HUSH,⠓⠥⠩
𒍾,1237E,letter,CUNEIFORM SIGN KA TIMES ANSHE,⠅⠁⠡⠁⠝⠩⠑
𒍿,1237F,letter,CUNEIFORM SIGN KA TIMES ASH3,⠅⠁⠡⠁⠩⠒
𒎀,12380,letter,CUNEIFORM SIGN KA TIMES GISH,⠅⠁⠡⠛⠊⠩
𒎁,12381,letter,CUNEIFORM SIGN KA TIMES GUD,⠅⠁⠡⠛⠥⠙
𒎂,12382,letter,CUNEIFORM SIGN KA TIMES HI TIMES ASH2,⠅⠁⠡⠓⠊⠡⠁⠩
𒎃,12383,letter,CUNEIFORM SIGN KA TIMES LUM,⠅⠁⠡⠇⠥⠍
𒎄,12384,letter,CUNEIFORM SIGN KA TIMES PA,⠅⠁⠡⠏⠁
𒎅,12385,letter,CUNEIFORM SIGN KA TIMES SHUL,⠅⠁⠡⠩⠥⠇
𒎆,12386,letter,CUNEIFORM SIGN KA TIMES TU,⠅⠁⠡⠞⠥
𒎇,12387,letter,CUNEIFORM SIGN KA TIMES UR2,⠅⠁⠡⠥⠗
𒎈,12388,letter,CUNEIFORM SIGN LAGAB TIMES GI,⠇⠁⠛⠁⠃⠡⠛⠊
𒎉,12389,letter,CUNEIFORM SIGN LU2 SHESHIG TIMES BAD,⠇⠥ ⠩⠑⠩⠊⠛⠡⠃⠁⠙
𒎊,1238A,letter,CUNEIFORM SIGN LU2 TIMES ESH2 PLUS LAL,⠇⠥⠡⠑⠩⠬⠇⠁⠇
𒎋,1238B,letter,CUNEIFORM SIGN LU2 TIMES SHU,⠇⠥⠡⠩⠥
𒎌,1238C,letter,CUNEIFORM SIGN MESH,⠍⠑⠩
𒎍,1238D,letter,CUNEIFORM SIGN MUSH3 TIMES ZA,⠍⠥⠩⠒⠡⠵⠁
𒎎,1238E,letter,CUNEIFORM SIGN NA4,⠝⠁⠲
𒎏,1238F,letter,CUNEIFORM SIGN NIN,⠝⠊⠝
𒎐,12390,letter,CUNEIFORM SIGN NIN9,⠝⠊⠝⠔
𒎑,12391,letter,CUNEIFORM SIGN NINDA2 TIMES BAL,⠝⠊⠝⠙⠁⠡⠃⠁⠇
𒎒,12392,letter,CUNEIFORM SIGN NINDA2 TIMES GI,⠝⠊⠝⠙⠁⠡⠛⠊
𒎓,12393,letter,CUNEIFORM SIGN NU11 ROTATED NINETY DEGREES,⠝⠥⠂⠂⠩
𒎔,12394,letter,CUNEIFORM SIGN PESH2 ASTERISK,⠏⠑⠩⠡
𒎕,12395,letter,CUNEIFORM SIGN PIR2,⠏⠊⠗
𒎖,12396,letter,CUNEIFORM SIGN SAG TIMES IGI GUNU,⠎⠁⠛⠡⠊⠛⠊ ⠛⠥⠝⠥
𒎗,12397,letter,CUNEIFORM SIGN TI2,⠞⠊
𒎘,12398,letter,CUNEIFORM SIGN UM TIMES ME,⠥⠍⠡⠍⠑
𒎙,12399,letter,CUNEIFORM SIGN U,⠥
,,space, ,  
